class,guid,solidMass,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,maxFaceCentreOfMassX,maxFaceCentreOfMassY,maxFaceCentreOfMassZ,maxFaceAxisLocationX,maxFaceAxisLocationY,maxFaceAxisLocationZ,maxFaceAxisDirectX,maxFaceAxisDirectY,maxFaceAxisDirectZ,maxFacePerimeter,maxFaceMaxEdgeCentreX,maxFaceMaxEdgeCentreY,maxFaceMaxEdgeCentreZ,maxFaceMinEdgeCentreX,maxFaceMinEdgeCentreY,maxFaceMinEdgeCentreZ,maxFaceEdgeLengthAverage,maxFaceEdgeLengthVariance,minFaceMass,minFaceCentreOfMassX,minFaceCentreOfMassY,minFaceCentreOfMassZ,minFaceAxisLocationX,minFaceAxisLocationY,minFaceAxisLocationZ,minFaceAxisDirectX,minFaceAxisDirectY,minFaceAxisDirectZ,minFacePerimeter,minFaceMaxEdgeCentreX,minFaceMaxEdgeCentreY,minFaceMaxEdgeCentreZ,minFaceMinEdgeCentreX,minFaceMinEdgeCentreY,minFaceMinEdgeCentreZ,minFaceEdgeLengthAverage,minFaceEdgeLengthVariance,faceMassAverage,faceMassVariance,edgeCount,edgeLenSum,segment_no
CN,5b8c7ab1-0006-109a-3135-333539353732,932800,428000,-4904.109237,3021.213174,245200,116600,428000,-4908.010729,3020.330928,428000,-4908.010729,3020.330928,0,-0.975373016,-0.220561738,1500,428000,-4883.748938,2913.039896,428265,-4908.010729,3020.330928,375,24025,1760,428265,-4904.109237,3021.213174,428265,-4904.109237,3021.213174,1,0,0,456,428265,-4879.847446,2913.922143,428265,-4879.847446,2913.922143,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-109e-3135-333539353732,932800,428000,-4671.936225,3023.87859,245200,116600,428000,-4667.995522,3023.192398,428000,-4667.995522,3023.192398,0,0.98517576,-0.171548017,1500,428000,-4649.12524,3131.561732,428265,-4667.995522,3023.192398,375,24025,1760,427735,-4671.936225,3023.87859,427735,-4671.936225,3023.87859,-1,0,0,456,427735,-4653.065943,3132.247924,427735,-4653.065943,3132.247924,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10a2-3135-333539353732,932800,428000,-4687.699025,3026.62343,245200,116600,428000,-4683.758322,3025.937238,428000,-4683.758322,3025.937238,0,0.98517576,-0.171548017,1500,428000,-4664.88804,3134.306571,428265,-4683.758322,3025.937238,375,24025,1760,428265,-4687.699025,3026.62343,428265,-4687.699025,3026.62343,1,0,0,456,428265,-4706.569307,2918.254096,428265,-4706.569307,2918.254096,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10a6-3135-333539353732,932800,428000,-4319.902601,3032.679432,245200,116600,428000,-4323.804093,3031.797185,428000,-4323.804093,3031.797185,0,-0.975373016,-0.220561738,1500,428000,-4299.542302,2924.506153,428265,-4323.804093,3031.797185,375,24025,1760,427735,-4319.902601,3032.679432,427735,-4319.902601,3032.679432,-1,0,0,456,427735,-4344.164393,3139.970464,427735,-4344.164393,3139.970464,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10aa-3135-333539353732,932800,428000,-4304.296649,3036.20849,245200,116600,428000,-4300.395157,3037.090737,428000,-4300.395157,3037.090737,0,0.975373016,0.220561738,1500,428000,-4324.656948,3144.381769,428265,-4300.395157,3037.090737,375,24025,1760,428265,-4304.296649,3036.20849,428265,-4304.296649,3036.20849,1,0,0,456,428265,-4280.034858,2928.917459,428265,-4280.034858,2928.917459,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ae-3135-333539353732,932800,428000,-4072.123637,3038.873906,245200,116600,428000,-4068.182934,3038.187714,428000,-4068.182934,3038.187714,0,0.98517576,-0.171548017,1500,428000,-4049.312652,3146.557048,428265,-4068.182934,3038.187714,375,24025,1760,427735,-4072.123637,3038.873906,427735,-4072.123637,3038.873906,-1,0,0,456,427735,-4053.253355,3147.24324,427735,-4053.253355,3147.24324,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10b2-3135-333539353732,932800,428000,-4087.886437,3041.618746,245200,116600,428000,-4091.82714,3042.304938,428000,-4091.82714,3042.304938,0,-0.98517576,0.171548017,1500,428000,-4110.697422,2933.935604,428265,-4091.82714,3042.304938,375,24025,1760,428265,-4087.886437,3041.618746,428265,-4087.886437,3041.618746,1,0,0,456,428265,-4106.756719,2933.249412,428265,-4106.756719,2933.249412,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10b6-3135-333539353732,932800,428000,-2927.876363,3038.873906,245200,116600,428000,-2931.817066,3038.187714,428000,-2931.817066,3038.187714,0,-0.98517576,-0.171548017,1500,428000,-2912.946784,2929.818381,428265,-2931.817066,3038.187714,375,24025,1760,428265,-2927.876363,3038.873906,428265,-2927.876363,3038.873906,1,0,0,456,428265,-2909.006081,2930.504573,428265,-2909.006081,2930.504573,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ba-3135-333539353732,932800,428000,-2912.113563,3041.618746,245200,116600,428000,-2916.054266,3040.932554,428000,-2916.054266,3040.932554,0,-0.98517576,-0.171548017,1500,428000,-2897.183984,2932.56322,428265,-2916.054266,3040.932554,375,24025,1760,427735,-2912.113563,3041.618746,427735,-2912.113563,3041.618746,-1,0,0,456,427735,-2930.983845,3149.988079,427735,-2930.983845,3149.988079,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10be-3135-333539353732,932800,428000,-2680.097399,3032.679432,245200,116600,428000,-2683.998891,3033.561679,428000,-2683.998891,3033.561679,0,-0.975373016,0.220561738,1500,428000,-2708.260682,2926.270647,428265,-2683.998891,3033.561679,375,24025,1760,427735,-2680.097399,3032.679432,427735,-2680.097399,3032.679432,-1,0,0,456,427735,-2655.835608,3139.970464,427735,-2655.835608,3139.970464,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10c2-3135-333539353732,932800,428000,-2695.703351,3036.20849,245200,116600,428000,-2699.604843,3037.090737,428000,-2699.604843,3037.090737,0,-0.975373016,0.220561738,1500,428000,-2723.866634,2929.799706,428265,-2699.604843,3037.090737,375,24025,1760,428265,-2695.703351,3036.20849,428265,-2695.703351,3036.20849,1,0,0,456,428265,-2719.965142,2928.917459,428265,-2719.965142,2928.917459,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10c6-3135-333539353732,932800,428000,-2328.063775,3023.87859,245200,116600,428000,-2332.004478,3023.192398,428000,-2332.004478,3023.192398,0,-0.98517576,-0.171548017,1500,428000,-2313.134196,2914.823065,428265,-2332.004478,3023.192398,375,24025,1760,427735,-2328.063775,3023.87859,427735,-2328.063775,3023.87859,-1,0,0,456,427735,-2346.934057,3132.247924,427735,-2346.934057,3132.247924,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ca-3135-333539353732,932800,428000,-2312.300975,3026.62343,245200,116600,428000,-2308.360272,3027.309622,428000,-2308.360272,3027.309622,0,0.98517576,0.171548017,1500,428000,-2327.230554,3135.678956,428265,-2308.360272,3027.309622,375,24025,1760,428265,-2312.300975,3026.62343,428265,-2312.300975,3026.62343,1,0,0,456,428265,-2293.430694,2918.254096,428265,-2293.430694,2918.254096,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ce-3135-333539353732,932800,428000,-2080.284811,3017.684116,245200,116600,428000,-2076.383319,3016.801869,428000,-2076.383319,3016.801869,0,0.975373016,-0.220561738,1500,428000,-2052.121528,3124.092901,428265,-2076.383319,3016.801869,375,24025,1760,427735,-2080.284811,3017.684116,427735,-2080.284811,3017.684116,-1,0,0,456,427735,-2056.02302,3124.975148,427735,-2056.02302,3124.975148,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10d2-3135-333539353732,932800,428000,-2095.890763,3021.213174,245200,116600,428000,-2099.792255,3022.095421,428000,-2099.792255,3022.095421,0,-0.975373016,0.220561738,1500,428000,-2124.054047,2914.80439,428265,-2099.792255,3022.095421,375,24025,1760,428265,-2095.890763,3021.213174,428265,-2095.890763,3021.213174,1,0,0,456,428265,-2120.152555,2913.922143,428265,-2120.152555,2913.922143,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10d6-3135-333539353732,932800,428000,-1728.251187,3008.883276,245200,116600,428000,-1732.19189,3008.197084,428000,-1732.19189,3008.197084,0,-0.98517576,-0.171548017,1500,428000,-1713.321609,2899.82775,428265,-1732.19189,3008.197084,375,24025,1760,427735,-1728.251187,3008.883276,427735,-1728.251187,3008.883276,-1,0,0,456,427735,-1747.121469,3117.252609,427735,-1747.121469,3117.252609,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10da-3135-333539353732,932800,428000,-1712.488388,3011.628115,245200,116600,428000,-1708.547685,3012.314307,428000,-1708.547685,3012.314307,0,0.98517576,0.171548017,1500,428000,-1727.417966,3120.683641,428265,-1708.547685,3012.314307,375,24025,1760,428265,-1712.488388,3011.628115,428265,-1712.488388,3011.628115,1,0,0,456,428265,-1693.618106,2903.258782,428265,-1693.618106,2903.258782,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10de-3135-333539353732,932800,428000,-1480.472223,3002.688802,245200,116600,428000,-1476.570731,3001.806555,428000,-1476.570731,3001.806555,0,0.975373016,-0.220561738,1500,428000,-1452.30894,3109.097586,428265,-1476.570731,3001.806555,375,24025,1760,427735,-1480.472223,3002.688802,427735,-1480.472223,3002.688802,-1,0,0,456,427735,-1456.210432,3109.979833,427735,-1456.210432,3109.979833,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10e2-3135-333539353732,932800,428000,-1496.078176,3006.21786,245200,116600,428000,-1499.979668,3007.100107,428000,-1499.979668,3007.100107,0,-0.975373016,0.220561738,1500,428000,-1524.241459,2899.809075,428265,-1499.979668,3007.100107,375,24025,1760,428265,-1496.078176,3006.21786,428265,-1496.078176,3006.21786,1,0,0,456,428265,-1520.339967,2898.926828,428265,-1520.339967,2898.926828,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10e6-3135-333539353732,932800,428000,-1128.4386,2993.887961,245200,116600,428000,-1132.379303,2993.201769,428000,-1132.379303,2993.201769,0,-0.98517576,-0.171548017,1500,428000,-1113.509021,2884.832436,428265,-1132.379303,2993.201769,375,24025,1760,427735,-1128.4386,2993.887961,427735,-1128.4386,2993.887961,-1,0,0,456,427735,-1147.308881,3102.257295,427735,-1147.308881,3102.257295,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ea-3135-333539353732,932800,428000,-1112.6758,2996.632801,245200,116600,428000,-1108.735097,2997.318993,428000,-1108.735097,2997.318993,0,0.98517576,0.171548017,1500,428000,-1127.605379,3105.688326,428265,-1108.735097,2997.318993,375,24025,1760,428265,-1112.6758,2996.632801,428265,-1112.6758,2996.632801,1,0,0,456,428265,-1093.805518,2888.263467,428265,-1093.805518,2888.263467,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10ee-3135-333539353732,932800,428000,-880.6596354,2987.693487,245200,116600,428000,-876.7581434,2986.81124,428000,-876.7581434,2986.81124,0,0.975373016,-0.220561738,1500,428000,-852.4963522,3094.102272,428265,-876.7581434,2986.81124,375,24025,1760,427735,-880.6596354,2987.693487,427735,-880.6596354,2987.693487,-1,0,0,456,427735,-856.3978443,3094.984519,427735,-856.3978443,3094.984519,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10f2-3135-333539353732,932800,428000,-896.2655877,2991.222545,245200,116600,428000,-900.1670798,2992.104792,428000,-900.1670798,2992.104792,0,-0.975373016,0.220561738,1500,428000,-924.428871,2884.813761,428265,-900.1670798,2992.104792,375,24025,1760,428265,-896.2655877,2991.222545,428265,-896.2655877,2991.222545,1,0,0,456,428265,-920.5273789,2883.931514,428265,-920.5273789,2883.931514,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10f6-3135-333539353732,932800,428000,-528.6260117,2978.892647,245200,116600,428000,-532.5667147,2978.206455,428000,-532.5667147,2978.206455,0,-0.98517576,-0.171548017,1500,428000,-513.6964329,2869.837121,428265,-532.5667147,2978.206455,375,24025,1760,427735,-528.6260117,2978.892647,427735,-528.6260117,2978.892647,-1,0,0,456,427735,-547.4962935,3087.26198,427735,-547.4962935,3087.26198,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10fa-3135-333539353732,932800,428000,-512.8632119,2981.637486,245200,116600,428000,-508.9225089,2982.323678,428000,-508.9225089,2982.323678,0,0.98517576,0.171548017,1500,428000,-527.7927908,3090.693012,428265,-508.9225089,2982.323678,375,24025,1760,428265,-512.8632119,2981.637486,428265,-512.8632119,2981.637486,1,0,0,456,428265,-493.9929301,2873.268153,428265,-493.9929301,2873.268153,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-10fe-3135-333539353732,932800,428000,-280.8470476,2972.698172,245200,116600,428000,-284.7485396,2973.580419,428000,-284.7485396,2973.580419,0,-0.975373016,0.220561738,1500,428000,-309.0103308,2866.289388,428265,-284.7485396,2973.580419,375,24025,1760,428265,-280.8470476,2972.698172,428265,-280.8470476,2972.698172,1,0,0,456,428265,-305.1088388,2865.407141,428265,-305.1088388,2865.407141,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1102-3135-333539353732,932800,428000,-296.4529999,2976.227231,245200,116600,428000,-300.3544919,2977.109478,428000,-300.3544919,2977.109478,0,-0.975373016,0.220561738,1500,428000,-324.6162831,2869.818446,428265,-300.3544919,2977.109478,375,24025,1760,428265,-296.4529999,2976.227231,428265,-296.4529999,2976.227231,1,0,0,456,428265,-320.7147911,2868.936199,428265,-320.7147911,2868.936199,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1106-3135-333539353732,932800,428000,71.18657617,2963.897332,245200,116600,428000,67.24587313,2963.21114,428000,67.24587313,2963.21114,0,-0.98517576,-0.171548017,1500,428000,86.116155,2854.841806,428265,67.24587313,2963.21114,375,24025,1760,427735,71.18657617,2963.897332,427735,71.18657617,2963.897332,-1,0,0,456,427735,52.3162943,3072.266666,427735,52.3162943,3072.266666,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-110a-3135-333539353732,932800,428000,86.94937592,2966.642172,245200,116600,428000,90.89007896,2967.328364,428000,90.89007896,2967.328364,0,0.98517576,0.171548017,1500,428000,72.01979709,3075.697697,428265,90.89007896,2967.328364,375,24025,1760,428265,86.94937592,2966.642172,428265,86.94937592,2966.642172,1,0,0,456,428265,105.8196578,2858.272838,428265,105.8196578,2858.272838,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-110e-3135-333539353732,932800,428000,318.9655403,2957.702858,245200,116600,428000,315.0640482,2958.585105,428000,315.0640482,2958.585105,0,-0.975373016,0.220561738,1500,428000,290.802257,2851.294073,428265,315.0640482,2958.585105,375,24025,1760,428265,318.9655403,2957.702858,428265,318.9655403,2957.702858,1,0,0,456,428265,294.7037491,2850.411826,428265,294.7037491,2850.411826,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1112-3135-333539353732,932800,428000,303.359588,2961.231916,245200,116600,428000,299.4580959,2962.114163,428000,299.4580959,2962.114163,0,-0.975373016,0.220561738,1500,428000,275.1963047,2854.823131,428265,299.4580959,2962.114163,375,24025,1760,428265,303.359588,2961.231916,428265,303.359588,2961.231916,1,0,0,456,428265,279.0977968,2853.940884,428265,279.0977968,2853.940884,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1116-3135-333539353732,932800,428000,670.999164,2948.902017,245200,116600,428000,674.9398671,2949.588209,428000,674.9398671,2949.588209,0,0.98517576,0.171548017,1500,428000,656.0695852,3057.957543,428265,674.9398671,2949.588209,375,24025,1760,428265,670.999164,2948.902017,428265,670.999164,2948.902017,1,0,0,456,428265,689.8694459,2840.532684,428265,689.8694459,2840.532684,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-111a-3135-333539353732,932800,428000,686.7619638,2951.646857,245200,116600,428000,690.7026668,2952.333049,428000,690.7026668,2952.333049,0,0.98517576,0.171548017,1500,428000,671.8323849,3060.702383,428265,690.7026668,2952.333049,375,24025,1760,427735,686.7619638,2951.646857,427735,686.7619638,2951.646857,-1,0,0,456,427735,667.8916819,3060.016191,427735,667.8916819,3060.016191,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-111e-3135-333539353732,932800,428000,918.7781281,2942.707543,245200,116600,428000,914.876636,2943.58979,428000,914.876636,2943.58979,0,-0.975373016,0.220561738,1500,428000,890.6148449,2836.298758,428265,914.876636,2943.58979,375,24025,1760,428265,918.7781281,2942.707543,428265,918.7781281,2942.707543,1,0,0,456,428265,894.5163369,2835.416511,428265,894.5163369,2835.416511,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1122-3135-333539353732,932800,428000,903.1721758,2946.236601,245200,116600,428000,907.0736679,2945.354355,428000,907.0736679,2945.354355,0,0.975373016,-0.220561738,1500,428000,931.335459,3052.645386,428265,907.0736679,2945.354355,375,24025,1760,427735,903.1721758,2946.236601,427735,903.1721758,2946.236601,-1,0,0,456,427735,927.433967,3053.527633,427735,927.433967,3053.527633,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1126-3135-333539353732,932800,428000,1270.811752,2933.906703,245200,116600,428000,1274.752455,2934.592895,428000,1274.752455,2934.592895,0,0.98517576,0.171548017,1500,428000,1255.882173,3042.962228,428265,1274.752455,2934.592895,375,24025,1760,428265,1270.811752,2933.906703,428265,1270.811752,2933.906703,1,0,0,456,428265,1289.682034,2825.537369,428265,1289.682034,2825.537369,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-112a-3135-333539353732,932800,428000,1286.574552,2936.651542,245200,116600,428000,1290.515255,2937.337734,428000,1290.515255,2937.337734,0,0.98517576,0.171548017,1500,428000,1271.644973,3045.707068,428265,1290.515255,2937.337734,375,24025,1760,427735,1286.574552,2936.651542,427735,1286.574552,2936.651542,-1,0,0,456,427735,1267.70427,3045.020876,427735,1267.70427,3045.020876,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-112e-3135-333539353732,932800,428000,1518.590716,2927.712229,245200,116600,428000,1514.689224,2928.594475,428000,1514.689224,2928.594475,0,-0.975373016,0.220561738,1500,428000,1490.427433,2821.303444,428265,1514.689224,2928.594475,375,24025,1760,428265,1518.590716,2927.712229,428265,1518.590716,2927.712229,1,0,0,456,428265,1494.328925,2820.421197,428265,1494.328925,2820.421197,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1132-3135-333539353732,932800,428000,1502.984764,2931.241287,245200,116600,428000,1506.886256,2930.35904,428000,1506.886256,2930.35904,0,0.975373016,-0.220561738,1500,428000,1531.148047,3037.650072,428265,1506.886256,2930.35904,375,24025,1760,427735,1502.984764,2931.241287,427735,1502.984764,2931.241287,-1,0,0,456,427735,1527.246555,3038.532319,427735,1527.246555,3038.532319,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1136-3135-333539353732,932800,428000,1870.62434,2918.911388,245200,116600,428000,1866.683637,2918.225196,428000,1866.683637,2918.225196,0,-0.98517576,-0.171548017,1500,428000,1885.553919,2809.855863,428265,1866.683637,2918.225196,375,24025,1760,428265,1870.62434,2918.911388,428265,1870.62434,2918.911388,1,0,0,456,428265,1889.494622,2810.542055,428265,1889.494622,2810.542055,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-113a-3135-333539353732,932800,428000,1886.387139,2921.656228,245200,116600,428000,1882.446436,2920.970036,428000,1882.446436,2920.970036,0,-0.98517576,-0.171548017,1500,428000,1901.316718,2812.600702,428265,1882.446436,2920.970036,375,24025,1760,427735,1886.387139,2921.656228,427735,1886.387139,2921.656228,-1,0,0,456,427735,1867.516858,3030.025561,427735,1867.516858,3030.025561,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-113e-3135-333539353732,932800,428000,2118.403304,2912.716914,245200,116600,428000,2114.501812,2913.599161,428000,2114.501812,2913.599161,0,-0.975373016,0.220561738,1500,428000,2090.240021,2806.308129,428265,2114.501812,2913.599161,375,24025,1760,428265,2118.403304,2912.716914,428265,2118.403304,2912.716914,1,0,0,456,428265,2094.141513,2805.425882,428265,2094.141513,2805.425882,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1142-3135-333539353732,932800,428000,2102.797352,2916.245972,245200,116600,428000,2106.698844,2915.363725,428000,2106.698844,2915.363725,0,0.975373016,-0.220561738,1500,428000,2130.960635,3022.654757,428265,2106.698844,2915.363725,375,24025,1760,427735,2102.797352,2916.245972,427735,2102.797352,2916.245972,-1,0,0,456,427735,2127.059143,3023.537004,427735,2127.059143,3023.537004,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1146-3135-333539353732,932800,428000,2470.436928,2903.916074,245200,116600,428000,2466.496225,2903.229882,428000,2466.496225,2903.229882,0,-0.98517576,-0.171548017,1500,428000,2485.366506,2794.860548,428265,2466.496225,2903.229882,375,24025,1760,427735,2470.436928,2903.916074,427735,2470.436928,2903.916074,-1,0,0,456,427735,2451.566646,3012.285407,427735,2451.566646,3012.285407,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-114a-3135-333539353732,932800,428000,2486.199727,2906.660913,245200,116600,428000,2482.259024,2905.974721,428000,2482.259024,2905.974721,0,-0.98517576,-0.171548017,1500,428000,2501.129306,2797.605387,428265,2482.259024,2905.974721,375,24025,1760,427735,2486.199727,2906.660913,427735,2486.199727,2906.660913,-1,0,0,456,427735,2467.329445,3015.030247,427735,2467.329445,3015.030247,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-114e-3135-333539353732,932800,428000,2718.215892,2897.721599,245200,116600,428000,2714.3144,2898.603846,428000,2714.3144,2898.603846,0,-0.975373016,0.220561738,1500,428000,2690.052608,2791.312815,428265,2714.3144,2898.603846,375,24025,1760,428265,2718.215892,2897.721599,428265,2718.215892,2897.721599,1,0,0,456,428265,2693.9541,2790.430568,428265,2693.9541,2790.430568,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1152-3135-333539353732,932800,428000,2702.609939,2901.250658,245200,116600,428000,2706.511431,2900.368411,428000,2706.511431,2900.368411,0,0.975373016,-0.220561738,1500,428000,2730.773223,3007.659442,428265,2706.511431,2900.368411,375,24025,1760,428265,2702.609939,2901.250658,428265,2702.609939,2901.250658,1,0,0,456,428265,2678.348148,2793.959626,428265,2678.348148,2793.959626,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1156-3135-333539353732,932800,428000,3070.249515,2888.920759,245200,116600,428000,3066.308812,2888.234567,428000,3066.308812,2888.234567,0,-0.98517576,-0.171548017,1500,428000,3085.179094,2779.865233,428265,3066.308812,2888.234567,375,24025,1760,428265,3070.249515,2888.920759,428265,3070.249515,2888.920759,1,0,0,456,428265,3089.119797,2780.551425,428265,3089.119797,2780.551425,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-115a-3135-333539353732,932800,428000,3086.012315,2891.665599,245200,116600,428000,3082.071612,2890.979406,428000,3082.071612,2890.979406,0,-0.98517576,-0.171548017,1500,428000,3100.941894,2782.610073,428265,3082.071612,2890.979406,375,24025,1760,428265,3086.012315,2891.665599,428265,3086.012315,2891.665599,1,0,0,456,428265,3104.882597,2783.296265,428265,3104.882597,2783.296265,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-115e-3135-333539353732,932800,428000,3318.028479,2882.726285,245200,116600,428000,3314.126987,2883.608532,428000,3314.126987,2883.608532,0,-0.975373016,0.220561738,1500,428000,3289.865196,2776.3175,428265,3314.126987,2883.608532,375,24025,1760,428265,3318.028479,2882.726285,428265,3318.028479,2882.726285,1,0,0,456,428265,3293.766688,2775.435253,428265,3293.766688,2775.435253,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1162-3135-333539353732,932800,428000,3302.422527,2886.255343,245200,116600,428000,3306.324019,2885.373096,428000,3306.324019,2885.373096,0,0.975373016,-0.220561738,1500,428000,3330.58581,2992.664128,428265,3306.324019,2885.373096,375,24025,1760,428265,3302.422527,2886.255343,428265,3302.422527,2886.255343,1,0,0,456,428265,3278.160736,2778.964311,428265,3278.160736,2778.964311,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1166-3135-333539353732,932800,428000,4269.874691,2858.93013,245200,116600,428000,4273.815394,2859.616322,428000,4273.815394,2859.616322,0,0.98517576,0.171548017,1500,428000,4254.945112,2967.985655,428265,4273.815394,2859.616322,375,24025,1760,428265,4269.874691,2858.93013,428265,4269.874691,2858.93013,1,0,0,456,428265,4288.744973,2750.560796,428265,4288.744973,2750.560796,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-116a-3135-333539353732,932800,428000,4285.637491,2861.674969,245200,116600,428000,4289.578194,2862.361161,428000,4289.578194,2862.361161,0,0.98517576,0.171548017,1500,428000,4270.707912,2970.730495,428265,4289.578194,2862.361161,375,24025,1760,428265,4285.637491,2861.674969,428265,4285.637491,2861.674969,1,0,0,456,428265,4304.507773,2753.305636,428265,4304.507773,2753.305636,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-116e-3135-333539353732,932800,428000,4517.653655,2852.735655,245200,116600,428000,4513.752163,2853.617902,428000,4513.752163,2853.617902,0,-0.975373016,0.220561738,1500,428000,4489.490372,2746.326871,428265,4513.752163,2853.617902,375,24025,1760,427735,4517.653655,2852.735655,427735,4517.653655,2852.735655,-1,0,0,456,427735,4541.915446,2960.026687,427735,4541.915446,2960.026687,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
CN,5b8c7ab1-0006-1172-3135-333539353732,932800,428000,4502.047703,2856.264714,245200,116600,428000,4505.949195,2855.382467,428000,4505.949195,2855.382467,0,0.975373016,-0.220561738,1500,428000,4530.210986,2962.673499,428265,4505.949195,2855.382467,375,24025,1760,427735,4502.047703,2856.264714,427735,4502.047703,2856.264714,-1,0,0,456,427735,4526.309494,2963.555746,427735,4526.309494,2963.555746,114,11236,40866.66667,2868793956,12,3032,scw-C3-JD-24
